Time,CoPx,CoPy
0.671000,-0.004766,0.012406
0.672000,-0.004471,0.012712
0.673000,-0.004175,0.013574
0.674000,-0.002470,0.014492
0.675000,-0.000014,0.015769
0.676000,0.001039,0.017383
0.677000,0.001031,0.018082
0.678000,0.000729,0.017745
0.679000,0.001328,0.018012
0.680000,0.003286,0.018470
0.681000,0.004946,0.019718
0.682000,0.005838,0.021578
0.683000,0.006104,0.022542
0.684000,0.006379,0.022990
0.685000,0.007225,0.022847
0.686000,0.008497,0.023087
0.687000,0.009634,0.024051
0.688000,0.010928,0.025186
0.689000,0.011804,0.026233
0.690000,0.012714,0.027082
0.691000,0.013785,0.027559
0.692000,0.014510,0.028199
0.693000,0.015373,0.028688
0.694000,0.016681,0.029590
0.695000,0.018102,0.030040
0.696000,0.019357,0.030860
0.697000,0.021028,0.031525
0.698000,0.022817,0.032037
0.699000,0.024849,0.032504
0.700000,0.027143,0.033223
0.701000,0.028595,0.033209
0.702000,0.029466,0.033450
0.703000,0.030283,0.033408
0.704000,0.031945,0.033620
0.705000,0.033806,0.034019
0.706000,0.035594,0.034606
0.707000,0.036849,0.035220
0.708000,0.037747,0.035515
0.709000,0.038507,0.035429
0.710000,0.039712,0.035237
0.711000,0.040910,0.035300
0.712000,0.041991,0.035508
0.713000,0.043121,0.035759
0.714000,0.044074,0.036350
0.715000,0.045033,0.036182
0.716000,0.046055,0.036055
0.717000,0.047254,0.036077
0.718000,0.048116,0.036570
0.719000,0.048868,0.037476
0.720000,0.049856,0.037565
0.721000,0.050559,0.037656
0.722000,0.051380,0.037593
0.723000,0.052332,0.037624
0.724000,0.053408,0.037499
0.725000,0.054445,0.038101
0.726000,0.055128,0.038662
0.727000,0.055930,0.039072
0.728000,0.056740,0.039217
0.729000,0.057631,0.038878
0.730000,0.058943,0.038914
0.731000,0.059662,0.039491
0.732000,0.060389,0.039801
0.733000,0.061233,0.040226
0.734000,0.062083,0.040654
0.735000,0.063220,0.040752
0.736000,0.063977,0.040798
0.737000,0.064629,0.040733
0.738000,0.065484,0.041394
0.739000,0.066152,0.041611
0.740000,0.067163,0.041607
0.741000,0.068252,0.041885
0.742000,0.069058,0.042222
0.743000,0.069871,0.042563
0.744000,0.070368,0.042621
0.745000,0.071293,0.043026
0.746000,0.072566,0.043202
0.747000,0.073199,0.043087
0.748000,0.073723,0.043149
0.749000,0.074471,0.043387
0.750000,0.075449,0.043865
0.751000,0.076550,0.043869
0.752000,0.077212,0.044053
0.753000,0.078216,0.044238
0.754000,0.078891,0.044426
0.755000,0.079572,0.044616
0.756000,0.080600,0.044806
0.757000,0.081517,0.044934
0.758000,0.082339,0.044887
0.759000,0.083268,0.045016
0.760000,0.084203,0.045146
0.761000,0.084689,0.045155
0.762000,0.085764,0.045352
0.763000,0.086370,0.045484
0.764000,0.087218,0.045495
0.765000,0.088051,0.045561
0.766000,0.088910,0.045572
0.767000,0.089669,0.045458
0.768000,0.090650,0.045593
0.769000,0.091637,0.045729
0.770000,0.092382,0.045672
0.771000,0.092880,0.045740
